name,arn,rest_api_id,deployment_id,created_date,cache_cluster_enabled,tracing_enabled,access_log_settings,cache_cluster_size,cache_cluster_status,client_certificate_id,description,documentation_version,last_updated_date,canary_settings,method_settings,variables,web_acl_arn,title,tags,akas,partition,region,account_id,sp_connection_name,sp_ctx,_ctx
dev,arn:aws:apigateway:us-east-1::/restapis/ua45vnulkh/stages/dev,ua45vnulkh,pl1p08,2020-09-23T09:53:38-03:00,false,false,,0.5,NOT_AVAILABLE,,Teste,,2020-10-21T16:21:31-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":null,""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,dev,,"[""arn:aws:apigateway:us-east-1::/restapis/ua45vnulkh/stages/dev""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
teste,arn:aws:apigateway:us-east-1::/restapis/ua45vnulkh/stages/teste,ua45vnulkh,0wxwpu,2020-09-23T09:57:17-03:00,false,false,,,NOT_AVAILABLE,,Teste,,2020-10-20T16:05:21-03:00,,{},,,teste,,"[""arn:aws:apigateway:us-east-1::/restapis/ua45vnulkh/stages/teste""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prod,arn:aws:apigateway:us-east-1::/restapis/kt1dqa3aed/stages/prod,kt1dqa3aed,24npm1,2023-07-11T16:13:59-03:00,false,false,,,NOT_AVAILABLE,,,,2023-07-11T16:18:05-03:00,,{},,,prod,,"[""arn:aws:apigateway:us-east-1::/restapis/kt1dqa3aed/stages/prod""]",aws,us-east-1,787345280606,aws_apppacienteprd,"{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/fomlt1tmoh/stages/PRD,fomlt1tmoh,pv72o7,2022-03-30T20:15:00-03:00,false,false,,,NOT_AVAILABLE,,,,2023-02-13T17:29:51-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/fomlt1tmoh/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
aa,arn:aws:apigateway:us-east-1::/restapis/mw4lwcfjh1/stages/aa,mw4lwcfjh1,7v4wcv,2023-03-06T15:03:21-03:00,false,false,,,NOT_AVAILABLE,,,,2023-03-15T16:08:37-03:00,,{},,,aa,,"[""arn:aws:apigateway:us-east-1::/restapis/mw4lwcfjh1/stages/aa""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/sfsa5bxnn1/stages/PRD,sfsa5bxnn1,mvya03,2021-10-14T16:50:32-03:00,false,false,,,NOT_AVAILABLE,,,,2021-10-14T17:10:52-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/sfsa5bxnn1/stages/PRD""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
production,arn:aws:apigateway:us-east-1::/restapis/tfqszsjw9c/stages/production,tfqszsjw9c,rd2ibv,2020-11-18T11:11:02-03:00,false,false,,,NOT_AVAILABLE,,,,2021-10-29T11:52:15-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""OFF"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,production,,"[""arn:aws:apigateway:us-east-1::/restapis/tfqszsjw9c/stages/production""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/qpp82i2xof/stages/PRD,qpp82i2xof,szuk9c,2021-05-27T15:16:41-03:00,false,false,,,NOT_AVAILABLE,,production,,2021-05-27T16:56:20-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/qpp82i2xof/stages/PRD""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/5k3v001x88/stages/PRD,5k3v001x88,2am93h,2021-07-14T08:40:13-03:00,false,false,,,NOT_AVAILABLE,,production,,2021-07-14T08:40:13-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/5k3v001x88/stages/PRD""]",aws,us-east-1,308676119841,aws_datalakeprd,"{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_datalakeprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD2,arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD2,veh5h3foz2,m23i9w,2024-04-16T18:57:14-03:00,false,false,,0.5,NOT_AVAILABLE,,,,2024-04-16T23:47:32-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""ERROR"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""env"":""PRD""}",,PRD2,,"[""arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD2""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD-v3,arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD-v3,veh5h3foz2,vdl6bo,2021-07-29T10:58:41-03:00,false,false,,,NOT_AVAILABLE,,,,2021-07-29T10:58:41-03:00,,{},,,PRD-v3,,"[""arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD-v3""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/gn6s23yn3f/stages/PRD,gn6s23yn3f,nfwier,2020-02-28T14:37:43-03:00,false,false,,,NOT_AVAILABLE,,,,2020-02-28T15:56:40-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/gn6s23yn3f/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD,veh5h3foz2,f3oj7k,2020-04-07T17:16:47-03:00,false,false,,,NOT_AVAILABLE,,,,2024-05-25T14:40:26-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/veh5h3foz2/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/2qf5o54sbe/stages/PRD,2qf5o54sbe,tf6qzp,2020-02-28T16:10:50-03:00,false,false,,,NOT_AVAILABLE,,,,2020-02-28T16:10:50-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/2qf5o54sbe/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/279eymtvyh/stages/PRD,279eymtvyh,2bm4ic,2021-07-21T18:26:05-03:00,false,false,,,NOT_AVAILABLE,,,,2021-08-11T13:37:25-03:00,,{},,,PRD,"{""hsl:business:cost-center"":""averiguar"",""hsl:business:unit"":""61.590.410/0001-24"",""hsl:environment:type"":""production"",""hsl:operation:level"":""1"",""hsl:operation:map-at"":""2022-05-27 05:00:32"",""hsl:project:application"":""azure-devops-score-pipelines"",""hsl:project:name"":""cloud-command-center"",""hsl:security:access"":""private"",""hsl:security:data"":""not-applicable"",""hsl:security:data-type"":""not-applicable"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/279eymtvyh/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
dev,arn:aws:apigateway:us-east-1::/restapis/hk0ewp9406/stages/dev,hk0ewp9406,t4ktci,2023-07-04T11:01:01-03:00,false,false,,0.5,NOT_AVAILABLE,,dev,,2023-08-22T11:31:19-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":null,""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,dev,,"[""arn:aws:apigateway:us-east-1::/restapis/hk0ewp9406/stages/dev""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/71ebj30l19/stages/PRD,71ebj30l19,bs812j,2021-08-27T19:21:56-03:00,false,false,,,NOT_AVAILABLE,,,,2022-03-04T03:26:32-03:00,,{},,,PRD,"{""hsl:business:cost-center"":""averiguar"",""hsl:business:unit"":""61.590.410/0001-24"",""hsl:environment:type"":""production"",""hsl:operation:level"":""1"",""hsl:operation:map-at"":""2022-05-27 05:00:32"",""hsl:project:application"":""azure-devops-api"",""hsl:project:name"":""devportal"",""hsl:security:access"":""private"",""hsl:security:data"":""not-applicable"",""hsl:security:data-type"":""not-applicable"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/71ebj30l19/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/9pb8yfnf2l/stages/PRD,9pb8yfnf2l,ldhcds,2021-08-27T19:30:09-03:00,false,false,,,NOT_AVAILABLE,,,,2022-03-17T10:41:23-03:00,,{},,,PRD,"{""hsl:business:cost-center"":""averiguar"",""hsl:business:unit"":""61.590.410/0001-24"",""hsl:environment:type"":""production"",""hsl:operation:level"":""1"",""hsl:operation:map-at"":""2022-05-27 05:00:32"",""hsl:project:application"":""devportal-backend"",""hsl:project:name"":""devportal"",""hsl:security:access"":""private"",""hsl:security:data"":""not-applicable"",""hsl:security:data-type"":""not-applicable"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/9pb8yfnf2l/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/a9ill1u6ae/stages/PRD,a9ill1u6ae,8mvm07,2020-04-28T18:21:24-03:00,false,false,,,NOT_AVAILABLE,,,,2020-08-10T11:04:41-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/a9ill1u6ae/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/hu1rvbeqoc/stages/prd,hu1rvbeqoc,463ex3,2023-10-31T16:00:19-03:00,false,false,,,NOT_AVAILABLE,,,,2023-10-31T16:00:19-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/hu1rvbeqoc/stages/prd""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/8ikbfrdcb4/stages/prd,8ikbfrdcb4,a4nvlq,2023-10-31T23:27:18-03:00,false,false,,,NOT_AVAILABLE,,,,2023-10-31T23:27:18-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/8ikbfrdcb4/stages/prd""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/av5kxmu4z4/stages/prd,av5kxmu4z4,urtxn1,2025-01-09T11:27:57-03:00,false,true,"{""DestinationArn"":""arn:aws:logs:us-east-1:787345280606:log-group:/aws/apigateway/PopulationHealthReferralProfessionalApi"",""Format"":""$context.identity.sourceIp $context.identity.caller $context.identity.user [$context.requestTime]\""$context.httpMethod $context.resourcePath $context.protocol\"" $context.status $context.responseLength $context.requestId $context.extendedRequestId""}",,NOT_AVAILABLE,,,,2025-01-09T11:27:58-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,"{""Name"":""PopulationHealthReferralProfessionalApi-stage-prd"",""hsl:operation:map-at"":""2025-01-10 05:00:33"",""hsl:product"":""app"",""hsl:product:app"":""app"",""hsl:product:env"":""prd"",""hsl:product:nature"":""app"",""map-migrated"":""d-server-02rouei8domo00"",""name"":""referral-professional-prd"",""owner"":""tercmpcmartins"",""repository"":""population-health-referral-professional""}","[""arn:aws:apigateway:us-east-1::/restapis/av5kxmu4z4/stages/prd""]",aws,us-east-1,787345280606,aws_apppacienteprd,"{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
hsl,arn:aws:apigateway:us-east-1::/restapis/f6nfcozz2m/stages/hsl,f6nfcozz2m,28xphz,2021-10-05T21:01:12-03:00,false,false,,0.5,NOT_AVAILABLE,,,,2026-01-13T11:18:44-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""ERROR"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,hsl,,"[""arn:aws:apigateway:us-east-1::/restapis/f6nfcozz2m/stages/hsl""]",aws,us-east-1,787345280606,aws_apppacienteprd,"{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
dev,arn:aws:apigateway:us-east-1::/restapis/5cqpkokh2d/stages/dev,5cqpkokh2d,hc7yi6,2024-06-11T16:12:53-03:00,false,false,,,NOT_AVAILABLE,,,,2024-06-27T14:50:22-03:00,,{},,,dev,,"[""arn:aws:apigateway:us-east-1::/restapis/5cqpkokh2d/stages/dev""]",aws,us-east-1,787345280606,aws_apppacienteprd,"{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/u5zogppp2i/stages/prd,u5zogppp2i,wa1yzf,2025-04-08T15:15:15-03:00,false,true,"{""DestinationArn"":""arn:aws:logs:us-east-1:787345280606:log-group:/aws/apigateway/PopulationHealthAPIs"",""Format"":""{\""caller\"":\""$context.identity.caller\"",\""extendedRequestId\"":\""$context.extendedRequestId\"",\""method\"":\""$context.httpMethod\"",\""path\"":\""$context.path\"",\""protocol\"":\""$context.protocol\"",\""requestId\"":\""$context.requestId\"",\""requestTime\"":\""$context.requestTime\"",\""requestTimeEpoch\"":\""$context.requestTimeEpoch\"",\""resourcePath\"":\""$context.$context.resourcePath\"",\""responseLength\"":\""$context.responseLength\"",\""sourceIp\"":\""$context.identity.sourceIp\"",\""status\"":\""$context.status\"",\""user\"":\""$context.identity.user\""}""}",,NOT_AVAILABLE,,,,2025-10-13T18:07:50-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,"{""hsl:operation:map-at"":""2025-10-15 05:00:35"",""hsl:product"":""App Saúde Populacional"",""hsl:product:env"":""prd"",""hsl:product:owner"":""tercmpcmartins"",""hsl:product:project"":""Jornada do Paciente - Tribo"",""hsl:product:repository"":""population-health-infrastructure"",""hsl:product:squad"":""Squad App Saúde Populacional"",""hsl:resource"":""PopulationHealthAPIs-stage-prd"",""map-migrated"":""d-server-02rouei8domo00"",""name"":""Infraestrutura APP Saúde Populacional""}","[""arn:aws:apigateway:us-east-1::/restapis/u5zogppp2i/stages/prd""]",aws,us-east-1,787345280606,aws_apppacienteprd,"{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_apppacienteprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prod,arn:aws:apigateway:us-east-1::/restapis/gdfnlkz7m8/stages/prod,gdfnlkz7m8,0stkh1,2024-08-22T15:19:09-03:00,false,true,,,NOT_AVAILABLE,,,,2024-08-22T15:19:10-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prod,"{""aws:cloudformation:logical-id"":""APIStage"",""aws:cloudformation:stack-id"":""arn:aws:cloudformation:us-east-1:802274005479:stack/cc-integracao-salesforce/e8c53c20-60b2-11ef-a649-0e3a9d81b88b"",""aws:cloudformation:stack-name"":""cc-integracao-salesforce"",""cc-backend-api-salesforce:feature"":""cc-backend-api-salesforce"",""hsl:operation:map-at"":""2024-08-23 05:00:33"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/gdfnlkz7m8/stages/prod""]",aws,us-east-1,802274005479,aws_autcentcirurgicoprd,"{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Stage,arn:aws:apigateway:us-east-1::/restapis/gdfnlkz7m8/stages/Stage,gdfnlkz7m8,0stkh1,2024-08-22T15:19:07-03:00,false,false,,,NOT_AVAILABLE,,,,2024-08-22T15:19:07-03:00,,{},,,Stage,,"[""arn:aws:apigateway:us-east-1::/restapis/gdfnlkz7m8/stages/Stage""]",aws,us-east-1,802274005479,aws_autcentcirurgicoprd,"{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prod,arn:aws:apigateway:us-east-1::/restapis/zw9zdc3wg5/stages/prod,zw9zdc3wg5,ngbqap,2022-12-21T14:39:21-03:00,false,true,,,NOT_AVAILABLE,,,,2025-11-12T17:15:13-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prod,"{""aws:cloudformation:logical-id"":""APIStage"",""aws:cloudformation:stack-id"":""arn:aws:cloudformation:us-east-1:802274005479:stack/cc-backend-api/ad6ba670-8155-11ed-a053-0e984dbc01f5"",""aws:cloudformation:stack-name"":""cc-backend-api"",""cc-backend-api:feature"":""cc-backend-api"",""hsl:operation:map-at"":""2022-12-22 05:00:31"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/zw9zdc3wg5/stages/prod""]",aws,us-east-1,802274005479,aws_autcentcirurgicoprd,"{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Stage,arn:aws:apigateway:us-east-1::/restapis/zw9zdc3wg5/stages/Stage,zw9zdc3wg5,ngbqap,2022-12-21T14:39:16-03:00,false,false,,,NOT_AVAILABLE,,,,2025-11-12T17:15:08-03:00,,{},,,Stage,"{""hsl:operation:map-at"":""2022-12-22 05:00:31"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/zw9zdc3wg5/stages/Stage""]",aws,us-east-1,802274005479,aws_autcentcirurgicoprd,"{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_autcentcirurgicoprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/m2sscut9a3/stages/PRD,m2sscut9a3,dstzta,2020-06-01T13:29:25-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:36:25-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":null,""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":100,""ThrottlingRateLimit"":400,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/m2sscut9a3/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/31l0h80xn5/stages/prd,31l0h80xn5,18e86u,2024-04-05T18:11:43-03:00,false,false,,,NOT_AVAILABLE,,,,2024-04-05T18:21:47-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/31l0h80xn5/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
